sample	Continent	Shannon_index	nReads	sum_len	num_seqs	Shannon_residual
SRR13228386	North_America	0.94278	103746603	8312043	14686	0.452479252045527
SRR13228387	North_America	1.75429	73802352	6743573	14164	1.57928162770583
SRR13228388	North_America	1.32328	99083749	21809985	39350	-0.239319238113397
SRR13228389	North_America	1.30017	136131138	12245657	21763	0.382476076424872
SRR13228390	North_America	1.36299	77788623	7855457	15154	0.975268863452002
SRR13228391	North_America	1.09615	48482311	6958046	13274	0.831476015238318
SRR13228392	North_America	1.37575	194517301	7556128	14690	1.04994246598769
SRR13228396	North_America	0.987481	29682295	6693109	12015	0.728305416917667
SRR13228397	North_America	1.45594	207343415	16807598	34328	0.25898685156582
SRR13243518	South_America	3.35112	43176104	229618032	244154	-1.12828504600879
SRR13243519	South_America	3.37789	21899224	148717345	142508	-0.676853196398209
SRR13243521	South_America	2.85314	20989245	153308764	188318	-1.11270117723602
SRR13243522	South_America	2.34879	21684208	122533432	130803	-1.43512528639941
SRR13243524	South_America	4.15707	37610466	110953836	62678	0.17623974557864
SRR13243525	South_America	3.42911	21140335	70823548	68002	0.206883452000192
SRR13243526	South_America	2.94863	41223136	109197982	80277	-0.881665156736046
SRR13243527	South_America	2.56187	14489746	72220443	63842	-0.729396748447453
SRR13243528	South_America	2.79579	20118731	83032814	57764	-0.766081181647699
SRR13243529	South_America	3.3207	15127091	60732975	52182	0.210256359701394
SRR13243530	South_America	3.03051	21874723	83784399	52245	-0.594647278247702
SRR13243531	South_America	2.86901	21818122	130942930	93258	-1.19081454211126
SRR13243532	South_America	3.91021	31572347	86097106	62388	0.335112987397276
SRR13243533	South_America	3.83366	27124077	89909561	70629	0.247777050504826
SRR13243535	South_America	4.21373	45378849	145271727	111524	0.086364680142659
SRR13243536	South_America	3.80637	46873189	131785597	79136	-0.333543509341798
SRR13243537	South_America	3.5415	19864188	76704525	55010	0.0834969592789753
SRR13243538	South_America	3.77464	26360174	107053763	82835	-0.0149760358170461
SRR13243539	South_America	4.3782	38216652	171140039	118104	0.0112485219345055
SRR13243540	South_America	3.90033	14371416	96473702	91145	0.317287310461319
SRR13243541	South_America	3.87599	13666786	104054547	96387	0.197484660669607
SRR13243542	South_America	3.96439	28509530	165907495	136089	-0.286303281682534
SRR13243543	South_America	4.18808	32434655	102199743	57993	0.29933128393958
SRR13243544	South_America	2.78719	19669947	73047947	54663	-0.595008172863426
SRR13243545	South_America	2.44131	20295738	46543957	26525	-0.570508070813668
SRR13243546	South_America	2.91352	18184420	126986813	133381	-0.921275997332113
SRR13243547	South_America	3.6093	21137941	168830386	158146	-0.599594757176911
SRR13243548	South_America	2.23408	24637157	53731343	47543	-0.716634898334318
SRR13243549	South_America	3.41489	13383591	74545756	64026	0.0724753205506418
SRR13243550	South_America	3.30001	17048602	112226250	132842	-0.337686423717987
SRR13243551	South_America	2.25308	19794653	125979536	107608	-1.67441332794875
SRR13243552	South_America	2.67735	24594658	152825186	162396	-1.35462707107605
SRR13243553	South_America	3.08642	16406277	92567527	83779	-0.469556375858966
SRR13243554	South_America	3.81754	22623698	115600604	73715	-0.156989542883226
SRR13347273	South_America	2.74385	20037369	40290000	24726	-0.0694412047204839
SRR13347274	South_America	2.04509	21420043	43020722	41601	-0.614254185720712
SRR13347275	South_America	3.46192	16382640	69954678	49553	0.0980341947861727
SRR13347276	South_America	3.25086	20213089	98363646	68134	-0.503133716461173
SRR13347277	South_America	2.45387	16930108	84489816	64560	-1.0835050570092
SRR13347278	South_America	3.07032	24228523	83923753	64410	-0.451663796885245
SRR13347279	South_America	3.56501	24242725	104807416	90448	-0.147791702833729
SRR13347280	South_America	4.37119	70670142	259781895	231972	-0.325829212023596
SRR13347281	South_America	4.19202	34791844	180517119	121036	-0.250599528263041
SRR13347285	South_America	4.31809	38240700	147282823	111881	0.167344740308175
SRR13347287	South_America	4.02233	36675806	98612298	54292	0.160554920674478
SRR13347289	South_America	3.81526	28335242	84606237	54027	0.195084495605862
SRR13347290	South_America	3.8316	29580575	144396384	117565	-0.266463761210515
SRR13347291	South_America	3.55362	61794662	309969334	344434	-1.23473227850039
SRR13347292	South_America	3.97919	90666896	378479350	413969	-1.03494865558062
SRR13347293	South_America	3.33791	34827199	179405763	175566	-0.909457057224718
SRR13347294	South_America	4.45727	120341139	508751071	534839	-0.903900786858212
SRR13347295	South_America	3.64779	96222278	441490981	424857	-1.60190017782739
SRR13347296	South_America	3.98311	15039676	81566738	57694	0.444891996828495
SRR13347297	South_America	3.04894	39819672	81997741	64105	-0.429956216857963
SRR13358351	South_America	3.43127	27686045	197423452	235492	-0.828468958292427
SRR13358353	South_America	4.39287	64227661	270612498	293083	-0.255353435246716
SRR13358354	South_America	4.31554	283851979	879354240	791722	-1.72304490073275
SRR13358355	South_America	1.77969	14960800	95927356	103263	-1.73135061700512
SRR13358356	South_America	3.84268	60960778	413994076	464235	-1.26592092850803
SRR13358357	South_America	2.89201	36492647	89347922	54784	-0.805559152063907
SRR13358358	South_America	2.32734	50668084	220636466	205220	-2.17142977834212
SRR13358360	South_America	3.61523	39159860	122282534	97260	-0.303599888561758
SRR13358362	South_America	2.05848	14854410	54815344	63577	-0.787840463917903
SRR13358363	South_America	3.28565	55071343	153013533	111352	-0.923519401609015
SRR13358364	South_America	4.10298	37600977	208152349	221636	-0.26783635867461
SRR13358365	South_America	2.81558	16048955	47884352	37983	-0.0671141269678704
SRR13358366	South_America	3.33221	24683548	100652315	69429	-0.446503919911454
SRR13358367	South_America	4.59362	170521028	768661281	795447	-1.23277227107703
SRR13358368	South_America	2.60735	77494691	420910173	473640	-2.51430528676828
SRR13358369	South_America	2.96959	22920392	89436076	73790	-0.588595700414607
SRR13358371	South_America	3.24328	20124872	80695307	63680	-0.223775586265522
SRR13358372	South_America	4.44075	18505057	56768607	61895	1.5278376202913
SRR13358375	South_America	2.7289	25089805	75598550	55270	-0.699542363566849
SRR13358376	South_America	2.87375	42345843	150108310	131012	-1.2275449958995
SRR13358378	South_America	1.4037	19055904	65838042	65309	-1.72206570833583
SRR13358379	South_America	3.1159	16268556	94455811	69542	-0.56567636112084
SRR13358381	South_America	2.68381	17705266	70462448	61087	-0.586346699947213
SRR13358382	South_America	3.06963	41993707	111890632	79968	-0.801747064520507
SRR13358383	South_America	1.62137	37360778	68880654	44541	-1.75754032754461
SRR13358385	South_America	4.05327	26169673	94175692	48020	0.199584441153799
SRR13358386	South_America	3.51389	36311777	144302794	100457	-0.658207299811275
SRR13358387	South_America	3.41647	20381182	87398015	92213	0.00476653784221696
SRR13358388	South_America	3.45824	29569521	119024758	104220	-0.386869543193796
SRR13358389	South_America	3.48846	38641278	173702578	169553	-0.722297989803623
SRR13358391	South_America	3.42923	17770199	103534595	108528	-0.177928814915045
SRR13358392	South_America	2.32785	22579856	120468040	115645	-1.48923473906895
SRR13358395	South_America	3.51193	32269538	147268583	131629	-0.560383553697345
SRR13358397	South_America	3.69864	21146144	92308360	63675	0.014557406448964
SRR13358398	South_America	3.26487	44966706	84613172	63892	-0.264617987645684
SRR13358399	South_America	3.06141	25354038	83180633	53486	-0.538010177243208
SRR13358400	South_America	2.97796	19999869	74019210	76525	-0.257814827977554
SRR13358401	South_America	4.33831	18258824	157854751	164532	0.255690110847013
SRR13358403	South_America	4.87104	49029783	254346279	193207	0.111425833035461
SRR13358404	South_America	4.31495	48388520	199467365	164820	-0.130363562088836
SRR13358406	South_America	3.02972	17049210	61946518	46007	-0.173602640802741
SRR13358407	South_America	4.31148	47357623	139965302	92956	0.154359227341903
SRR13358409	South_America	2.78723	13952087	97327611	95041	-0.78970708934905
SRR13358410	South_America	3.73455	37620575	171245741	107742	-0.67938273974086
SRR13358411	South_America	3.30129	26051762	172066399	156327	-0.940815379337537
SRR13358412	South_America	2.04812	19883772	40652418	39843	-0.542192679225392
SRR13358413	South_America	3.64704	49861989	104706181	67704	-0.197051388467197
SRR13358414	South_America	3.71187	17829721	67634798	39308	0.288592756720711
SRR13358415	South_America	3.47865	23975315	111945270	117015	-0.212780765924206
SRR13358416	South_America	2.79913	19675425	110891765	119373	-0.870172015655313
SRR13358417	South_America	2.5929	177496682	191470791	157035	-1.78971248362074
SRR13358418	South_America	3.44114	89482079	253201774	208527	-1.26366289846475
SRR13358419	South_America	3.65545	30182827	207247117	216436	-0.723602803846079
SRR13358420	South_America	2.35002	15638939	60206228	54358	-0.725442440067039
SRR13358421	South_America	3.81441	41486016	122881661	95496	-0.120540368346568
SRR13358422	South_America	4.22704	42670945	172988564	122052	-0.139194219963751
SRR13358423	South_America	3.96329	41179843	142443034	93366	-0.222267980263178
SRR13358424	South_America	3.21237	18138240	73588070	56192	-0.169301165252494
SRR13358427	South_America	4.66325	42107719	172956802	146242	0.387156473913112
SRR13358428	South_America	3.57383	43740636	154679786	95397	-0.733541229309725
SRR13358430	South_America	3.60654	39489555	238309038	234562	-0.954407991309914
SRR13358431	South_America	3.29283	46096446	113016609	63372	-0.70913732423562
SRR13358433	South_America	2.92688	20121378	81316768	69991	-0.505541676740693
SRR13358435	South_America	2.87205	15342064	94293351	108627	-0.585545503143495
SRR13358436	South_America	2.36293	14158653	99813636	133160	-1.08666621490454
SRR13358437	South_America	2.77954	14420683	31065080	25066	0.388995882723204
SRR13358438	South_America	3.51438	49613349	90243799	78186	-0.0173493543863464
SRR13358440	South_America	3.22741	58024375	142101668	115260	-0.843926901969197
SRR13358441	South_America	3.45463	16404054	129062826	141430	-0.378875344882153
SRR13358444	South_America	3.98082	166888846	391693315	411818	-1.08185833655742
SRR13358445	South_America	3.51515	25046186	114646365	88686	-0.352262786644511
SRR13358446	South_America	2.04885	14297831	93888857	104932	-1.42013195258927
SRR13358447	South_America	3.25498	16983361	87453915	53812	-0.428884038355073
SRR13358448	South_America	3.01128	39167046	120415365	95766	-0.890334863203626
SRR13358449	South_America	3.12823	25469319	105365893	89964	-0.595071856971321
SRR13358450	South_America	3.29334	34094944	123457368	114651	-0.561234671396001
SRR13358452	South_America	3.43596	26710037	103068083	78711	-0.317429315491622
SRR13358453	South_America	3.53589	24856651	63872293	37521	0.187393391291637
SRR13358454	South_America	4.10476	16106259	84448234	68629	0.597834241333391
SRR13358455	South_America	4.05693	28016029	181021192	197469	-0.149840458931602
SRR13358456	South_America	3.30707	41045082	80801099	61382	-0.169154202186339
SRR13358457	South_America	3.60723	21796026	139218371	136585	-0.361826588640524
SRR13358458	South_America	3.36687	25255297	143229327	132948	-0.659304922064173
SRR13358459	South_America	4.59006	166041177	558374666	473636	-0.9772949122622
SRR13358460	South_America	2.62008	16641381	70037931	41326	-0.835902769994902
SRR13358463	South_America	3.50699	15577492	86151310	86773	0.0840276201178344
SRR13358464	South_America	2.20446	37052923	27687986	30229	0.108496484839625
SRR13400963	South_America	4.39319	24130200	174285213	156046	0.128226139439976
SRR13400964	South_America	2.6998	40418912	90155514	72413	-0.871783393432474
SRR13400965	South_America	2.27937	13470269	40936828	38104	-0.350611662285262
SRR13400966	South_America	2.95839	24700740	74831357	75380	-0.29923256885254
SRR13400967	South_America	2.37312	20385955	62239964	62522	-0.682274373911799
SRR13400968	South_America	2.77152	24999248	64805044	47965	-0.478065870787201
SRR13400969	South_America	3.58659	28083982	89157335	68799	0.00178999037036003
SRR13400970	South_America	3.93618	26198595	152491289	164761	-0.0840558601552916
SRR13400971	South_America	2.88145	23966253	75324033	72925	-0.403768170559324
SRR13400972	South_America	3.00134	19178648	72152093	66133	-0.266405633079979
SRR13400973	South_America	3.07639	19878638	74565271	49877	-0.384573020597488
SRR13400974	South_America	3.25923	15570445	140412043	133412	-0.740673970311455
SRR13400975	South_America	3.25685	41758228	90970863	68734	-0.354768977106168
SRR13400976	South_America	3.92326	116605439	123746174	63339	-0.211206183978604
SRR13400977	South_America	3.77395	37993431	119576715	89382	-0.151184400133699
SRR13400978	South_America	3.53375	32119989	68531173	32358	0.00154613657899541
SRR13400979	South_America	4.13789	45934274	132145628	68360	-0.0796643910310322
SRR13400980	South_America	4.15681	26175122	136634424	100284	0.0671249217921124
SRR13400981	South_America	3.54264	40668141	120630269	82475	-0.435681721930831
SRR13400982	South_America	3.82233	51018203	157521292	165148	-0.238772688602984
SRR13400983	South_America	4.02353	23167595	155499765	136381	-0.124441893831396
SRR13400984	South_America	3.9774	44340635	208008658	219086	-0.39545692144576
SRR13400985	South_America	2.4033	26712934	59957579	57822	-0.626235234801883
SRR13400986	South_America	2.60097	40095133	98424465	71137	-1.12172485809553
SRR13400988	South_America	3.0391	14827419	106440875	110349	-0.607469678784188
SRR13400989	South_America	3.03731	61817003	123884296	76094	-1.01761383436187
SRR13400990	South_America	3.57859	34581389	65390409	46791	0.307223688199032
SRR13400991	South_America	3.66069	77591403	117795032	67403	-0.369411578666543
SRR13400993	South_America	4.42296	87427421	157448379	147525	0.314914431255684
SRR13400994	South_America	4.13825	31557057	117319673	96183	0.277569958966595
SRR13400995	South_America	4.50269	44371882	165845588	113879	0.170852053908885
SRR13400996	South_America	4.70399	34040675	215665765	213815	0.256277799362819
SRR13400997	South_America	4.03492	44420626	159271698	118646	-0.210969120195223
SRR13400998	South_America	4.63066	51404930	226953777	168957	-0.010442612408615
SRR13400999	South_America	3.68086	29906657	100099379	69430	-0.0858926288234803
SRR13401000	South_America	4.45296	24131644	160630461	130238	0.230100369154281
SRR13401001	South_America	4.71297	28052044	180586466	145829	0.359135013689678
SRR13401002	South_America	4.15442	18718754	147946082	142225	0.104629544476623
SRR13401004	South_America	4.44431	39150576	158914135	116672	0.191710280081894
SRR13401005	South_America	4.43216	44285105	166245061	103858	0.0505193332453102
SRR13401006	South_America	4.05886	30799182	153872047	124117	-0.114499922507041
SRR13401007	South_America	4.19653	38189184	169748750	134776	-0.0914467025615339
SRR13402241	South_America	3.5085	92037493	168018380	114779	-0.828974510878551
SRR13402242	South_America	3.6187	81614287	193818291	159000	-0.78972866192293
SRR13442943	Europe	7.19184	384066211	2130163017	2580547	0.313473697634851
SRR13658968	Europe	6.59047	193531852	1483366233	2308081	0.231832262870885
SRR13658969	Europe	6.5507	169686558	1179376060	1925604	0.471184993395705
SRR13658970	Europe	6.70384	196000276	1403101740	2205365	0.412829243205956
SRR13658971	Europe	6.85081	156685001	1196616046	1915570	0.743929217824589
SRR13658972	Europe	6.33138	208660970	1556401421	2468658	-0.070415924021588
SRR13658973	Europe	7.4111	183526948	1423177349	2146491	1.08256438606216
SRR13658974	Europe	7.10047	228796760	1741135088	2501194	0.524988256466275
SRR13658975	Europe	7.2534	208156865	1636197324	2339946	0.743916915985178
SRR13658976	Europe	6.81236	248638694	1865601981	2935724	0.206139614502409
SRR13658977	Europe	6.68924	175479893	1220108470	1944268	0.56006514029698
SRR13658978	Europe	6.78027	199337838	1350918292	2123171	0.531995361170964
SRR13658979	Europe	6.81384	229767438	1670144884	2630001	0.330856073971061
SRR13658980	Europe	7.22171	180934530	1261884416	1616348	0.946494146001683
SRR13658981	Europe	6.53332	180413308	1372852899	2193796	0.273680103448262
SRR13658982	Europe	6.92265	176154428	1342518947	2057302	0.666828045961053
SRR13658983	Europe	6.55618	203782603	1420641471	2276653	0.261507384975976
SRR13658984	Europe	7.19059	226979897	1793772617	2674534	0.600115136490389
SRR13658985	Europe	6.93636	207621921	1611323469	2504504	0.485496124970113
SRR13658986	Europe	6.97126	210158524	1630303700	2520215	0.504735549058106
