SRA Run	BioProject	Manure	Collection_Date	Continent	Country	Coordinate
SRR5679019	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679020	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679021	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679022	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679023	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679024	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679025	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679026	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679029	PRJNA379303	cattle	2015	North_America	USA	40.21N104.80W
SRR5679030	PRJNA379303	cattle	2015	North_America	USA	40.21N104.80W
SRR5679031	PRJNA379303	cattle	2015	North_America	USA	40.21N104.80W
SRR5679033	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679034	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679035	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679036	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679037	PRJNA379303	cattle	2015	North_America	Canada	50.34N113.77W
SRR5679039	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679040	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679041	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679042	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679043	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679044	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR5679045	PRJNA379303	cattle	2015	North_America	USA	40.70N105.00W
SRR9699864	PRJNA554493	cattle	2016	North_America	USA	
SRR9699866	PRJNA554493	cattle	2016	North_America	USA	
SRR9699870	PRJNA554493	cattle	2016	North_America	USA	
SRR9699913	PRJNA554493	cattle	2016	North_America	USA	
SRR9699915	PRJNA554493	cattle	2016	North_America	USA	
SRR9699917	PRJNA554493	cattle	2016	North_America	USA	
SRR9699865	PRJNA554493	cattle	2016	North_America	USA	
SRR9699868	PRJNA554493	cattle	2016	North_America	USA	
SRR9699869	PRJNA554493	cattle	2016	North_America	USA	
SRR9699871	PRJNA554493	cattle	2016	North_America	USA	
SRR9699910	PRJNA554493	cattle	2016	North_America	USA	
SRR9699911	PRJNA554493	cattle	2016	North_America	USA	
SRR9699912	PRJNA554493	cattle	2016	North_America	USA	
SRR9699914	PRJNA554493	cattle	2016	North_America	USA	
SRR9699916	PRJNA554493	cattle	2016	North_America	USA	
SRR8083635	PRJNA497801	cattle	2017	Asia	China	29.52N107.77E
SRR5371369	PRJNA356291	cattle	2015	North_America	USA	40.52N98.05W
SRR5371371	PRJNA356291	cattle	2015	North_America	USA	40.52N98.05W
SRR5371373	PRJNA356291	cattle	2015	North_America	USA	40.52N98.05W
SRR5371375	PRJNA356291	cattle	2015	North_America	USA	40.52N98.05W
SRR5371377	PRJNA356291	cattle	2015	North_America	USA	40.52N98.05W
SRR5371379	PRJNA356291	cattle	2015	North_America	USA	40.52N98.05W
SRR5371381	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371383	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371385	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371387	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371389	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371391	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371393	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371395	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371397	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371399	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371401	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371403	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371405	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371407	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371409	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371411	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371413	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371415	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371417	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371419	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371421	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371423	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371425	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371427	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371429	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371431	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371433	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371435	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371437	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371439	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371441	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371443	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371447	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371449	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371451	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371453	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371455	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371457	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371459	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371461	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371463	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371465	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371467	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371469	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371471	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371473	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371475	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371477	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371481	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371483	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371485	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371487	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371489	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371491	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371493	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371495	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371499	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371501	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371503	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371505	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371507	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR5371509	PRJNA356291	cattle	2014	North_America	USA	40.52N98.05W
SRR6958874	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958875	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958876	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958877	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958878	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958879	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958880	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958881	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958882	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958883	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958884	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958885	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958886	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958887	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958888	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958889	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958890	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958891	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958892	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958893	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958894	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958895	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958896	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958897	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958898	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958899	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958900	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958901	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958902	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958903	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958904	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR6958905	PRJNA419351	cattle	2009	North_America	USA	34.98N101.92W
SRR3185498	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181106	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181107	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181108	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181109	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181110	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181111	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181112	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181113	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181114	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181115	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181116	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181117	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181118	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181119	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181120	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181121	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181122	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181123	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181124	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181125	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181126	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181127	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181128	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181129	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181130	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181131	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181132	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181133	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181134	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181135	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181136	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181137	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181138	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181139	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181140	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181141	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181142	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181143	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181144	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181145	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181146	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181147	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181148	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181149	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181150	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181151	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181152	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181153	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181154	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181155	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181156	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181157	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181158	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181159	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181160	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181161	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181162	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181163	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181164	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR3181165	PRJNA309291	cattle	2014	North_America	USA	36.05N102.30W
SRR7686592	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686593	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686595	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686596	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686597	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686598	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686599	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686600	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686601	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686602	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686603	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR7686604	PRJNA485488	cattle	2010	North_America	USA	41.20N77.19W
SRR3053138	PRJNA292471	cattle	2013	North_America	USA	
SRR3053147	PRJNA292471	cattle	2014	North_America	USA	
SRR3053163	PRJNA292471	cattle	2013	North_America	USA	
SRR3053164	PRJNA292471	cattle	2013	North_America	USA	
SRR3053169	PRJNA292471	cattle	2013	North_America	USA	
SRR3053171	PRJNA292471	cattle	2013	North_America	USA	
SRR3053172	PRJNA292471	cattle	2013	North_America	USA	
SRR3053176	PRJNA292471	cattle	2013	North_America	USA	
SRR3053181	PRJNA292471	cattle	2013	North_America	USA	
SRR3053207	PRJNA292471	cattle	2013	North_America	USA	
SRR3053208	PRJNA292471	cattle	2014	North_America	USA	
SRR3053215	PRJNA292471	cattle	2013	North_America	USA	
SRR3053216	PRJNA292471	cattle	2014	North_America	USA	
SRR3053145	PRJNA292471	cattle	2013	North_America	USA	
SRR3053146	PRJNA292471	cattle	2014	North_America	USA	
SRR3053162	PRJNA292471	cattle	2013	North_America	USA	
SRR3053167	PRJNA292471	cattle	2013	North_America	USA	
SRR3053180	PRJNA292471	cattle	2013	North_America	USA	
SRR3053209	PRJNA292471	cattle	2013	North_America	USA	
SRR3053210	PRJNA292471	cattle	2014	North_America	USA	
SRR3053211	PRJNA292471	cattle	2013	North_America	USA	
SRR3053212	PRJNA292471	cattle	2014	North_America	USA	
SRR24313853	PRJNA961368	cattle	2021	Asia	India	30.90N75.80E
SRR24313854	PRJNA961368	cattle	2021	Asia	India	30.90N75.80E
SRR24313855	PRJNA961368	cattle	2021	Asia	India	30.90N75.80E
SRR24313856	PRJNA961368	cattle	2021	Asia	India	30.34N74.12E
SRR24313857	PRJNA961368	cattle	2021	Asia	India	30.34N74.12E
SRR24313858	PRJNA961368	cattle	2021	Asia	India	30.34N74.12E
SRR12915119	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915120	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915121	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915124	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915125	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915126	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915129	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915130	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915131	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915132	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915135	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915136	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915137	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915138	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915141	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915145	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915153	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915162	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915163	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915166	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915167	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915168	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915169	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915173	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915175	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915176	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915179	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915182	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915183	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915184	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915188	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915190	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915191	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915194	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915195	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915197	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915198	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915201	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915202	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915203	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915206	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915208	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915209	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915212	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915217	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915218	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915219	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915220	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915223	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915224	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915226	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915227	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915228	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915229	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915230	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915233	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915234	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915235	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915237	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915240	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915241	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915242	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915243	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915246	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915248	PRJNA671703	cattle	2016	North_America	USA	44.677N90.177W
SRR12915249	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915250	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915254	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915255	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915256	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915257	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915261	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915262	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915263	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915264	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915267	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915268	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
SRR12915269	PRJNA671703	cattle	2015	North_America	USA	44.677N90.177W
